latitude,longitude,result_city
42.075,-72.0338889,southbridge
29.6341667,-83.1252778,cross city
47.716667,-53.5,cavendish (canada)
40.8663889,-73.0361111,selden
38.545,-121.7394444,davis
44.5191667,-88.0197222,green bay (near)
37.111809,-79.285579,altivista
47.6105556,-122.1994444,bellevue
43.038959,-75.070436,frankfort
39.994893,-120.776062,grizzly mountain
45.6283333,-68.2633333,macwahoc
50.1,-108.483333,gull lake (canada)
35.7063889,-81.2188889,conover
58.823193,-123.412752,northern alberta (canada)
37.8227778,-112.435,panguitch
40.8613889,-83.4616667,wharton
47.0791667,-119.8547222,george (the gorge amphatheatre)
47.6063889,-122.3308333,seattle
34.092809,-118.328661,no. hollywood
36.7236111,-120.0588889,kerman
42.683333,-81.797222,newbury (canada)
43.316667,-79.8,burlington (canada)
48.7597222,-122.4869444,bellingham
37.165,-118.2886111,big pine
35.0844444,-106.6505556,albuquerque
45.0244444,-123.9452778,otis
41.8730556,-72.8586111,west. simsbury
46.565316,113.538084,sukhbaatar (mongolia)
43.7097222,-71.4608333,center harbor
34.8697222,-111.7602778,sedona
47.6063889,-122.3308333,seattle
44.648863,-63.57532,halifax regonal municipality (canada)
40.2736111,-76.8847222,harrisburg
37.6391667,-120.9958333,modesto
36.383213,-6.215447,trabuco
30.6325,-97.6769444,georgetown
35.0886111,-92.4419444,conway
38.2972222,-122.2844444,napa (near)
33.919065,-84.016742,gwinnett
45.4563889,-123.8427778,tillamook
52.130661,-3.783712,uk/wales
45.5236111,-122.675,portland
44.5038889,-72.9980556,jericho
39.7391667,-104.9841667,denver
42.3241667,-83.4002778,westland (western suburb of detroit)
42.3763889,-71.2361111,waltham
30.3319444,-81.6558333,jacksonville
43.9727778,-74.4213889,long lake
43.6377778,-123.5669444,elkton
43.7825,-74.2722222,indian lake
43.5330556,-75.8219444,redfield
39.7047222,-105.0808333,lakewood
41.4838889,-74.2180556,maybrook
44.4111111,-72.1397222,west danville
33.040829,-97.317982,abilene and ft. worth (interstate 20 east between)
32.5883333,-96.9558333,cedar hill
44.6994444,-73.4533333,plattsburgh
38.5347222,-105.9983333,salida (near)
39.9522222,-75.1641667,philadelphia (suburbs of&#44 hwy/rt. 476)
36.9102778,-121.7558333,watsonville
50.812926,3.332698,zwevegem (belgium)
32.7355556,-97.1077778,arlington
41.699096,-70.320911,cape cod
52.166667,-2.166667,worcestershire (uk/england)
47.383731,-121.100143,salmon la sac
47.383731,-121.100143,salmon la sac
39.4527778,-94.7413889,camden point
39.2786111,-93.9766667,richmond
51.833333,-2.166667,gloucester (uk/england)
40.5866667,-122.3905556,redding
40.7141667,-74.0063889,new york city
41.1575,-81.2422222,ravenna
38.9494444,-84.8538889,rising sun
40.4180556,-79.6258333,export
42.9633333,-85.6680556,grand rapids
42.7261111,-71.1913889,methuen
40.7141667,-74.0063889,new york city
32.8744444,-95.7652778,emory
25.7738889,-80.1938889,miami
33.736062,-118.292246,san pedro/long beach
-36.07494,146.923935,albury (nsw&#44 australia)
45.6,-73.733333,laval (canada)
38.8422222,-106.1305556,buena vista (none around for miles)
37.6775,-113.0611111,cedar city
42.3211111,-85.1797222,battle creek
39.5591667,-74.2436111,beach haven
32.7152778,-117.1563889,san diego
34.1486111,-118.3955556,studio city
48.1988889,-122.1238889,arlington
44.8897222,-73.4363889,chazy
40.9011111,-74.5147222,rockaway
46.5330556,-93.71,aitkin
45.1580556,-85.1241667,east jordan
42.1947222,-122.7083333,ashland
39.1619444,-84.4569444,cincinnati
40.1022222,-75.2747222,plymouth meeting
39.7908333,-77.1097222,whitehall
44.193264,-70.709174,waterford
36.9741667,-122.0297222,santa cruz
34.4716667,-120.2138889,gaviota
51.292669,6.054004,kessel (belgium)
39.3994444,-84.5613889,hamilton
37.9577778,-121.2897222,stockton
36.7477778,-119.7713889,fresno
30.1894444,-82.6394444,lake city
35.0844444,-106.6505556,albuquerque
29.7630556,-95.3630556,houston
55.833333,-4.25,glasgow (uk/scotland)
46.6022222,-120.5047222,yakima
35.0844444,-106.6505556,albuquerque
37.9966667,-88.92,benton
41.7594444,-80.9469444,harpersfield
39.7083333,-91.3583333,hannibal
46.874724,7.278015,flamatt (switzerland)
32.7458333,-96.9975,grand prairie
40.2452778,-75.65,pottstown
33.325,44.422,baghdad (iraq)
41.9211111,-73.0605556,winsted
33.401498,-86.856101,hoover/bluff park
38.5816667,-121.4933333,sacramento
32.7355556,-97.1077778,arlington
40.7683333,-73.7775,bayside
36.6333333,-93.4166667,kimberling city
45.4313889,-122.7702778,tigard
44.4097222,-103.5086111,sturgis
45.9763889,-94.3622222,little falls
46.11844,23.463847,ampoita-alba (romania)
44.775,-117.8333333,baker city
33.0197222,-96.6986111,plano
34.9322222,-86.5719444,hazel green
44.9430556,-123.0338889,salem
14.540111,-74.967637,caribbean sea
44.3352778,-85.215,lake city
29.6908333,-95.2088889,pasadena
32.7152778,-117.1563889,san diego
-36.821829,175.70044,whitianga (new zealand)
32.9344444,-97.2513889,keller
40.9405556,-73.9972222,dumont
38.9988889,-84.6266667,florence
38.5816667,-121.4933333,sacramento (east of)
38.3363889,-75.0852778,ocean city
40.6213889,-79.1527778,indiana
48.88,-115.0525,eureka
39.7683333,-86.1580556,indianapolis
44.699487,-73.452912,plattsburg
33.712331,-84.105194,lithiona
40.55,-91.3847222,nauvoo
40.015,-105.27,boulder
33.9136111,-98.4930556,wichita falls
44.5291667,-68.2541667,hancock
43.2166667,-123.3405556,roseburg
53.766667,-2.35,accrington (uk/england)
40.0377778,-76.3058333,lancaster
43.0905556,-73.4991667,greenwich
52.583333,-2.133333,wolverhampton (uk/england)
44.1002778,-70.2152778,lewiston
44.1002778,-70.2152778,lewiston
42.8091667,-82.7558333,richmond
41.4666667,-86.4830556,walkerton
49.25,-122.95,burnaby (canada)
52.355518,-1.17432,uk/england
39.3736111,-76.9680556,sykesville
29.7630556,-95.3630556,houston
29.6044444,-98.9427778,lakehills
47.8555556,-121.9697222,monroe
28.5491667,-81.7730556,clermont
29.7855556,-95.8241667,katy
38.6272222,-90.1977778,st. louis
30.6580556,-98.4402778,kingsland (lake lbj)
38.6272222,-90.1977778,st. louis
43.0730556,-89.4011111,madison
49.833333,-99.95,brandon (canada)
39.5752778,-76.9961111,westminster
40.6669444,-111.8872222,murray
35.3733333,-119.0177778,bakersfield
45.9172222,-89.2441667,eagle river
41.2458333,-75.8816667,wilkes-barre
52.466667,-1.916667,birmingham (uk/england)
37.3394444,-121.8938889,san jose
30.5,47.816667,basrah (iraq)
46.6022222,-120.5047222,yakima
29.7630556,-95.3630556,houston
41.4686111,-75.5625,jessup
51.4,0.05,bromley (uk/england)
44.9430556,-123.0338889,salem
48.415833,-101.358056,minot afb
40.330188,-79.730701,north huntingdon
38.0194444,-122.1330556,martinez
38.907231,-77.036464,washington&#44 d.c.
38.2541667,-85.7594444,louisville
48.4633333,-115.8886111,troy
43.0761111,-76.0011111,minoa
44.9444444,-93.0930556,saint paul (east side)
41.2991667,-91.6927778,washington (west of)
29.4238889,-98.4933333,san antonio
39.9361111,-84.0255556,new carlisle
33.9133333,-78.3041667,holden beach
33.5386111,-112.1852778,glendale
33.8158333,-78.6802778,north myrtle beach
33.6888889,-78.8869444,myrtle beach
39.2275,-83.2705556,bainbridge
48.0797222,-123.1005556,sequim
40.45,-111.7694444,highland
41.0241667,-80.6630556,boardman
45.398731,14.801611,delnice (croatia)
55.833333,-4.25,glasgow (uk/scotland)
42.325,-72.6416667,northampton
52.833333,-2.0,stafford (uk/england)
34.2255556,-77.945,wilmington
50.7,-3.533333,exeter (uk/england)
53.4,-3.083333,merseyside (uk/england)
46.6022222,-120.5047222,yakima
40.1738889,-80.2463889,washington
40.486216,-74.451819,south new brunswick
42.2625,-71.8027778,worcester
45.7833333,-108.5,billings
35.957392,-75.624062,south nags head
45.9975,-121.5269444,trout lake
47.610377,-122.200679,auburn/renton/bellevue
43.7544444,-74.7933333,inlet
35.2044444,-89.8738889,bartlett
42.5063889,-71.0733333,wakefield
29.3625,-100.8963889,del rio
33.8358333,-118.3397222,torrance
47.6063889,-122.3308333,seattle
25.9013889,-97.4972222,brownsville
44.8547222,-93.4705556,eden prairie
43.7508333,-87.7144444,sheboygan
33.3527778,-111.7883333,gilbert
37.9747222,-87.5558333,evansville
46.1541667,-119.0327778,finley
34.4208333,-119.6972222,santa barbara
41.4047222,-81.7230556,parma
44.8547222,-93.4705556,eden prairie
45.3575,-122.6055556,oregon city
33.6408333,-117.6022222,rancho santa margarita
47.4236111,-120.3091667,wenatchee
37.3394444,-121.8938889,san jose
32.7152778,-117.1563889,san diego
35.5477778,-87.5519444,hohenwald
47.5972222,-115.3433333,thompson falls
47.5972222,-115.3433333,thompson falls
39.32098,-111.093731,layton&#44 roy&#44 ogden areas
38.2541667,-85.7594444,louisville
49.033333,-122.816667,white rock (canada)
35.925,-86.8688889,franklin
32.4283333,-90.1322222,ridgeland
48.7597222,-122.4869444,bellingham
30.9530556,-92.1825,bunkie
42.1236111,-72.4319444,wilbraham
47.6063889,-122.3308333,seattle
42.8091667,-82.7558333,richmond
38.9822222,-94.6705556,overland park
41.9186111,-70.5666667,manomet
39.3638889,-76.4525,nottingham
30.2669444,-97.7427778,austin
46.6022222,-120.5047222,yakima
42.4775,-83.0277778,warren
41.88,-88.0077778,lombard
9.931233,76.267304,cochin (india)
43.0608333,-88.4036111,delafield
44.166667,-77.383333,belleville (canada)
38.5816667,-121.4933333,sacramento
42.9597222,-87.8613889,cudahy
42.9608333,-89.4697222,fitchburg
42.4983333,-88.3280556,genoa city
50.633333,-97.0,gimli (canada)
38.8105556,-90.6997222,o&#39fallon
43.316667,-79.8,burlington (canada)
39.9611111,-82.9988889,columbus
29.7630556,-95.3630556,houston
40.21,-75.5702778,linfield
33.6288889,-91.7908333,monticello
33.9133333,-78.3041667,holden beach
41.0758333,-77.5888889,beech creek
34.028926,-84.198579,johns creek
41.3972222,-73.6175,brewster
43.5911111,-71.7372222,bristol
46.0038889,-112.5338889,butte
48.4797222,-116.8483333,coolin
46.7833333,-92.1063889,duluth
48.366667,-53.866667,lethbridge (canada)
41.1383333,-81.8638889,medina
43.7508333,-87.7144444,sheboygan
44.0027778,-69.6661111,wiscasset
43.886171,-80.001405,caledon/orangeville (canada)
40.8336111,-75.7141667,lehighton
34.6777778,-76.9511111,emerald isle
39.7588889,-84.1916667,dayton (drexel area)
44.713112,-66.796118,grand manan island (canada)
38.6272222,-90.1977778,st. louis
3.043061,101.440657,klang (selangor)(malaysia)
45.333333,-80.033333,parry sound (canada)
46.183333,-62.883333,vernon (canada)
38.9011111,-77.2655556,vienna
44.0977778,-70.2316667,auburn
39.3544444,-84.1272222,morrow
49.2,-117.283333,salmo (canada)
34.0211111,-118.3955556,culver city
34.7463889,-92.2894444,little rock
41.3252778,-72.1936111,niantic
41.7319444,-74.6016667,fallsburg
45.5236111,-122.675,portland
38.8966667,-121.0758333,auburn
40.6669444,-111.8872222,murray
46.766667,23.583333,cluj (romania)
39.0008333,-120.9913889,applegate
36.8688889,-94.3677778,neosho
43.0716667,-70.7630556,portsmouth
45.5,-73.583333,montreal (canada)
39.777489,-111.150365,scofield reservoir
45.4872222,-122.8025,beaverton
47.1855556,-122.2916667,puyallup
38.5816667,-121.4933333,sacramento
44.566667,-80.85,owen sound (canada)
42.955897,-77.220813,shortsville-manchester&#44 n.y. (canada)
46.8266667,-100.8891667,mandan
38.3980556,-85.755,sellersburg
40.1386111,-123.9961111,ettersburg
43.912556,-100.255955,hwy. 90
57.508123,-1.784066,peterhead (scotland)
37.3488889,-108.5852778,cortez (4 miles north of)
55.3422222,-131.6461111,ketchikan
36.2788889,-92.5969444,flippin
42.5063889,-71.0733333,wakefield
42.5291667,-85.8552778,allegan
33.8358333,-118.3397222,torrance
48.1988889,-122.1238889,arlington
35.925,-86.8688889,franklin
36.7477778,-119.7713889,fresno
45.5236111,-122.675,portland
51.3,-0.733333,frimley (uk/england)
37.186998,-86.100528,mammoth cave national park
34.09,-117.8894444,covina
40.5852778,-105.0838889,fort collins
44.5402778,-69.7225,oakland (near)
44.5647222,-123.2608333,corvallis
27.3361111,-82.5308333,sarasota
47.7883333,-122.3075,mountlake terrace (seattle)
32.7152778,-117.1563889,san diego
26.7080556,-80.2308333,royal palm beach
44.4633333,-96.2469444,ivanhoe
47.6777778,-116.7794444,coeur d&#39alene
45.2216667,-122.5808333,mulino
40.7147222,-94.235,mt ayr
43.1547222,-77.6158333,rochester
29.5847222,-81.2080556,palm coast
43.225,-79.98,ancaster (canada)
35.0844444,-106.6505556,albuquerque
42.2047222,-83.4852778,belleville
32.3480556,-93.5525,elm grove
41.5563889,-73.3091667,roxbury
-31.95224,115.861397,perth (western australia)
3.107094,101.608255,petaling jaya/selangor (malaysia)
44.3022222,-87.5630556,two creeks
37.9736111,-122.53,san rafael
44.563164,-78.979981,kirkfield (canada)
45.45,-75.25,richelieu (canada)
35.6658333,-118.2894444,weldon
47.4705556,-122.3455556,burien
48.2413889,-122.3694444,stanwood
48.5277778,-121.4483333,marblemount
32.2216667,-110.9258333,tucson
35.2219444,-101.8308333,amarillo
42.535793,-70.966568,salem/peabody
34.1897222,-118.1302778,altadena
34.2569444,-85.1647222,rome
36.0544444,-112.1386111,grand canyon (100 miles from)
49.216667,-122.916667,new westminster (canada)
49.216667,-122.916667,new westminster (canada)
49.216667,-122.916667,new westminster (canada)
49.216667,-122.916667,new westminster (canada)
46.006512,8.952312,lugano (switzerland)
47.44732,-122.45985,vashon island
45.5236111,-122.675,portland
38.5766667,-92.1733333,jefferson city
38.5833333,-90.4066667,kirkwood (saint louis)
50.531939,-99.468598,riding mountain (canada)
49.1,-122.65,langley (canada)
37.3822222,-89.6661111,jackson
40.2330556,-76.1375,denver
34.1072222,-118.0569444,temple city
48.9391667,-119.4344444,oroville
42.7044444,-73.9119444,guilderland
47.7625,-122.2041667,bothell
40.2969444,-111.6938889,orem
34.7502778,-98.1713889,sterling
48.287264,14.718697,kemet (turkey)
34.7502778,-98.1713889,sterling
26.625,-81.625,lehigh acres
48.50389,-122.23611,sedro woolley
49.883333,-97.166667,winnipeg (canada)
34.4358333,-119.8266667,goleta
38.7522222,-121.2869444,roseville
40.489423,-78.747621,n. cambria
5.942987,-56.992517,suriname
33.9608333,-83.3780556,athens (near)
30.7436111,-98.0552778,bertram
37.9841667,-120.3811111,sonora
36.98,-85.6122222,edmonton
36.0466667,-85.2,mayland
35.6125,-77.3666667,greenville
25.4683333,-80.4777778,homestead
37.4716667,-121.1286111,patterson
52.25,-0.883333,northampton (uk/england)
41.3958333,-72.8972222,hamden
38.5816667,-121.4933333,sacramento (east of)
42.4033333,-78.6855556,ashford hollow
40.6213889,-79.1527778,indiana
40.4694444,-123.7986111,bridgeville
39.9019444,-75.3502778,swarthmore
41.85,-87.65,chicago
56.879004,14.805852,vaxjo (sweden)
28.736795,-81.303819,winter springs to sanford
42.983333,-81.25,london (canada)
44.933333,-62.533333,sheet harbour (canada)
26.3013889,-98.1630556,edinburg
37.7666667,-120.8461111,oakdale
37.9841667,-120.3811111,sonora
38.002537,-121.832318,pittsburg/antioch
41.6472222,-122.5188889,grenada
34.0522222,-118.2427778,los angeles
42.9633333,-85.6680556,grand rapids
42.9633333,-85.6680556,grand rapids
45.6388889,-122.6602778,vancouver
34.0522222,-118.2427778,los angeles
47.2530556,-122.4430556,tacoma
42.1213889,-84.345,clarklake
29.957375,-95.222397,humble/atascocita
30.4505556,-91.1544444,baton rouge
41.2922222,-89.5061111,tiskilwa
51.75,-1.25,oxford (uk/england)
44.671611,110.039284,gobi desert (mongolia)
36.9536111,-79.3591667,gretna
42.583595,-82.829342,harrison township
40.5247222,-111.8630556,draper
41.7886111,-89.6961111,sterling
41.9402778,-85.0005556,coldwater
52.133333,-0.45,bedford (uk/england)
25.7738889,-80.1938889,miami
41.3711111,-73.4144444,bethel
41.865,-80.79,ashtabula
38.0563889,-83.9433333,mt. sterling
34.8552778,-87.6916667,petersville
26.2708333,-80.2708333,coral springs
35.7719444,-78.6388889,raleigh
47.6063889,-122.3308333,seattle
20.8783333,-156.6825,lahaina
41.3158333,-72.3294444,old lyme
44.2911111,-105.5016667,gillette
27.3063889,-98.6780556,hebbronville
42.1291667,-80.0852778,erie
35.7688889,-119.2461111,delano
28.5380556,-81.3794444,orlando
44.5647222,-123.2608333,corvallis
51.6,-0.483333,harefield (uk/england)
34.1741667,-97.1433333,ardmore
44.05,-79.45,newmarket (canada)
28.3641667,-82.6936111,hudson
40.252524,-76.998662,brigantine
26.667294,-81.880086,n. ft. myers
26.0333,89.9667,dhubri (india)
19.54,-96.9275,xalapa (mexico)
41.6005556,-93.6088889,des moines
32.7355556,-97.1077778,arlington
46.8,-71.25,quebec (canada)
35.517491,-86.580447,panama city beach
32.4708333,-85.0008333,phenix city
47.3811111,-122.2336111,kent
41.3358333,-71.9063889,stonington
31.7586111,-106.4863889,el paso
38.3566667,-121.9866667,vacaville
39.1619444,-84.4569444,cincinnati
41.7858333,-88.1472222,naperville
43.525,-84.1227778,freeland
39.6091667,-85.4463889,rushville
33.5736111,-79.0027778,garden city beach
41.643086,-88.817858,dewey
35.9088889,-92.6311111,marshall
42.3266667,-122.8744444,medford
42.333355,-88.266753,mchenry city
39.655556,-79.787778,cooper&#39s rock
42.2141667,-83.15,wyandotte
26.6155556,-80.0572222,lake worth
43.769777,-69.96996,orr&#39s island
52.05,-2.716667,hereford (uk/england)
39.0483333,-95.6777778,topeka
40.3855556,-79.7591667,trafford
44.0583333,-121.3141667,bend
40.2680556,-96.7466667,beatrice
40.5852778,-105.0838889,fort collins
42.5547222,-88.1108333,west salem
33.8675,-117.9972222,buena park
40.7008333,-73.4625,north massapequa
38.139498,-90.555126,desoto
45.7869444,-87.9036111,norway
41.6269444,-88.2038889,plainfield
41.8205556,-75.4202778,poyntelle
41.2391667,-81.3461111,streetsboro
41.4541667,-70.5625,oak bluffs
47.0380556,-122.8994444,olympia
28.5380556,-81.3794444,orlando
28.2394444,-82.3280556,wesley chapel
37.2708333,-79.9416667,roanoke
36.8527778,-75.9783333,virginia beach
44.4652778,-72.685,stowe
38.9783333,-76.4925,annapolis
33.036222,-85.032244,lagrange
30.2669444,-97.7427778,austin
38.111733,-79.650211,bath county
35.2783333,-93.1336111,russellville
53.002668,-2.179404,stoke on trent (uk/england)
46.7833333,-92.1063889,duluth
34.5361111,-117.2902778,victorville
41.878114,-87.629798,chicao
32.7938889,-79.8627778,mount pleasant
44.6366667,-123.1047222,albany
43.527855,-71.470351,lacona
45.5236111,-122.675,portland (garden home)
36.0397222,-114.9811111,henderson
41.995,-88.1855556,bartlett
40.66,-111.9955556,kearns
38.7027778,-120.0716667,kirkwood
40.6936111,-89.5888889,peoria
34.54,-112.4677778,prescott
41.6441667,-93.4644444,altoona
41.6441667,-93.4644444,altoona
41.3072222,-111.9594444,north ogden
47.2791667,-122.2508333,algona
41.995,-88.1855556,bartlett
41.3158333,-72.3294444,old lyme
47.2044444,-121.9902778,enumclaw
41.4538889,-75.3830556,lake ariel
40.6461111,-111.4972222,park city
41.7605556,-88.32,aurora
54.727161,-100.484267,baldy village
42.7008333,-82.9591667,macomb
42.655,-86.2019444,saugatuck
47.6063889,-122.3308333,seattle
41.7861111,-85.8677778,union
44.3147222,-84.7647222,houghton lake
42.3608333,-85.8794444,gobles
47.5963889,-120.6602778,leavenworth
32.7152778,-117.1563889,san diego
37.3394444,-121.8938889,san jose
42.5333333,-83.1463889,clawson
48.7597222,-122.4869444,bellingham
38.887129,-101.3885,western kansas
48.4213889,-122.3327778,mount vernon
48.7597222,-122.4869444,bellingham
48.1183333,-123.4294444,port angeles
43.4919444,-116.4191667,kuna
36.9438889,-82.4641667,coeburn
38.8113889,-89.9530556,edwardsville
37.3394444,-121.8938889,san jose
52.654145,-7.244788,kilkenny (ireland)
44.7527778,-68.6794444,holden
44.8333333,-68.3647222,amherst
42.1194444,-71.3255556,norfolk
30.6325,-97.6769444,georgetown
35.4447222,-78.4272222,four oaks
40.1783333,-74.0222222,belmar
43.3838889,-70.5452778,kennebunk
41.2222222,-73.0569444,milford
29.495,-99.7122222,concan
45.183342,-69.227082,dover/foxcroft
37.839333,-84.270018,lexington to cincinnati (between; highway i-74)
45.6797222,-111.0377778,bozeman
39.0519444,-82.6366667,jackson
39.0519444,-82.6366667,jackson
39.2688889,-84.2638889,loveland
40.5725,-111.859722,sandy
37.3394444,-121.8938889,san jose
37.6922222,-97.3372222,wichita
28.0833333,-80.6083333,melbourne
39.8775,-84.3022222,englewood
38.9016667,-107.9258333,cedaredge
47.2944444,-101.6222222,hazen
39.7172222,-74.9697222,sicklerville
40.7141667,-74.0063889,new york city (brooklyn)
38.2541667,-85.7594444,louisville
27.9472222,-82.4586111,tampa
38.7544444,-90.3311111,berkeley
40.7325,-73.4458333,farmingdale
41.4941667,-87.5216667,dyer
41.6563889,-76.8536111,canton
34.1722222,-118.3780556,north hollywood
32.9947222,-86.085,bradford
42.5,-71.5833333,harvard
43.6366667,-113.2994444,arco
41.3205556,-73.0894444,derby (new haven)
32.7294444,-95.5627778,golden
40.6083333,-75.4905556,allentown
41.5697222,-72.0477778,taftville
42.3583333,-71.0602778,boston
40.5772222,-74.2286111,carteret
37.9061111,-122.5438889,mill valley
14.791058,120.239734,subic bay (philippines)
32.7763889,-79.9311111,charleston
32.0833333,-81.1,savannah
51.214271,-97.571524,hudgson (canada)
45.4872222,-122.8025,beaverton
39.642897,-74.180416,ship&#39s bottom
42.9386111,-74.1886111,amsterdam
33.8958333,-118.2191667,compton
47.4236111,-120.3091667,wenatchee
41.3358333,-71.9063889,stonington
41.85,-87.65,chicago
40.3813889,-79.86,duquesne
37.809228,-85.466902,samuel-/bardstown
41.3830556,-71.6422222,charlestown
35.7211111,-77.9158333,wilson
41.2175,-103.3152778,potter (11 mi. north of)
38.6272222,-90.1977778,st. louis
39.5008333,-89.7677778,virden
52.3,-1.533333,leamington spa (uk/england)
29.5633333,-95.2858333,pearland
39.9611111,-82.9988889,columbus
42.3255556,-83.3311111,garden city
38.794595,106.534838,far east
44.9291667,-89.8402778,marathon county
42.3508333,-73.8033333,coxsackie
40.7141667,-74.0063889,new york city (middle village) (queens)
43.2166667,-123.3405556,roseburg
33.94,-118.1316667,downey (north american aviation)
40.6838889,-73.0052778,davis park
44.8341667,-87.3769444,sturgeon bay
27.8002778,-97.3961111,corpus christi
29.7352778,-94.9772222,baytown
42.3508333,-73.8033333,coxsackie
30.1763889,-85.8055556,panama city beach
33.3766667,-79.2947222,georgetown
38.761292,-120.586593,pollack pines
40.417287,-82.907123,ohio (northwest)
39.7588889,-84.1916667,dayton
52.516667,13.4,berlin (germany)
41.0036111,-80.3472222,new castle
44.9133333,-93.5030556,minnetonka
28.803177,76.226909,unknown
26.2375,-80.125,pompano beach
37.3425,-93.7022222,everton
34.5794444,-118.1155556,palmdale
49.731705,-114.887624,sparwood (outskirts) (canada)
40.7280556,-115.4775,lamoille (above)
31.9805556,-102.6147222,goldsmith
32.9897222,-85.2886111,fredonia
33.4483333,-112.0733333,phoenix
33.5830556,-84.3394444,morrow
43.0880556,-70.7366667,kittery
40.3697222,-80.6341667,steubenville
44.2619444,-88.4152778,appleton
37.1544444,-90.6955556,piedmont (3 miles east of)
42.1958333,-70.7263889,scituate
41.1952778,-73.4383333,wilton
56.490671,-4.202646,uk/scotland
51.25,0.75,kent (uk/england)
42.2069444,-71.6861111,grafton
40.3063889,-121.2308333,chester
33.8094444,-84.2397222,clarkston
39.9719444,-74.6833333,pemberton
39.9241667,-83.8088889,springfield
37.9886111,-84.4777778,lexington
37.2872222,-121.9488889,campbell
46.24,-63.21,cornwall (canada)
34.2669444,-118.3013889,sunland
48.486918,-122.895512,lopez island
32.083541,-81.099834,savannah`
41.1575,-81.2422222,ravenna (near  west branch state park)
40.4405556,-79.9961111,pittsburgh (mckees rocks&#44 southwest of)
30.6325,-97.6769444,georgetown
43.0747222,-73.1544444,arlington
37.3394444,-121.8938889,san jose
29.7630556,-95.3630556,houston
44.081018,3.64152,valleraugues (france)
33.9791667,-118.0319444,whittier
37.662431,-121.874679,pleasenton
32.7319444,-90.4602778,tinsley
41.1411111,-73.2641667,fairfield
38.6283333,-91.0575,marthasville
40.2141667,-77.0088889,mechanicsburg
36.29,-83.5911111,washburn
34.4261111,-117.5713889,phelan
34.1866667,-118.4480556,van nuys
42.8655556,-73.7713889,clifton park
32.9125,-96.6386111,garland
28.0222222,-81.6194444,dundee (5 miles east of)
46.6022222,-120.5047222,yakima
36.5297222,-87.3594444,clarksville (rural area)
40.3355556,-75.9272222,reading
53.5,-2.216667,manchester (uk/england)
48.609949,-93.395528,fort frances (canada)
25.9327778,-80.1627778,north miami beach
43.0433333,-74.86,little falls
41.2586111,-95.9375,omaha
42.056323,-72.579633,springfield/longmeadow
29.4238889,-98.4933333,san antonio
45.133333,-74.0,ormstown (canada)
25.6788889,-80.3175,kendall (s. miami)
42.1538889,-88.1361111,barrington
30.166883,-96.397744,bremham
38.8,-120.8891667,coloma
30.2669444,-97.7427778,austin (lake travis)
30.9933333,-89.2597222,carnes
37.9577778,-121.2897222,stockton
40.3772222,-105.5211111,estes park (near)
37.7644444,-89.335,murphysboro
44.7677778,-93.2775,burnsville
38.4405556,-122.7133333,santa rosa
39.5105556,-79.7986111,reedsville
25.03428,-77.39628,bahamas
48.2766667,-116.5522222,sandpoint
46.137546,-89.885404,manotowish waters
36.5108333,-104.9152778,cimarron
47.3088889,-122.0019444,black diamond
34.9186111,-95.3088889,wilburton
36.9086111,-111.4727778,page
33.5777778,-101.8547222,lubbock (outside city limits)
42.0258333,-85.8155556,marcellus
39.6580556,-83.735,jamestown
42.118831,-85.798695,bankson lake/lawton
42.1672222,-85.8469444,lawton (bankson lake)
39.7683333,-86.1580556,indianapolis (150 miles sw of)
33.1580556,-117.3497222,carlsbad
30.2947222,-82.9841667,live oak
31.88,-81.6075,ft. stewart
37.6447222,-115.7427778,rachel (highway 318)
42.9725,-70.8302778,north hampton
32.5772222,-116.6266667,tecate
30.1102778,-97.315,bastrop
40.78306,-73.971249,west new york
38.5816667,-121.4933333,sacramento
41.3947222,-73.4544444,danbury
40.8122222,-73.0788889,holbrook
38.2966667,-85.76,clarksville
38.4016667,-122.3597222,yountville
32.7152778,-117.1563889,san diego
36.1572222,-81.9783333,elk park
44.1858333,-88.4625,neenah
41.1108333,-112.0252778,clearfield
39.818588,-84.04846,wright patterson afb
44.2694444,-83.5147222,tawas city
33.2469444,-95.8997222,commerce
41.3958333,-72.8972222,hamden
40.9644444,-76.8847222,lewisburg
22.0783333,-159.3219444,kapaa
28.2916667,-81.4077778,kissimmee
33.4955556,-88.4272222,columbus
41.6638889,-83.5552778,toledo
55.431245,37.545765,podol&#39sk (russia)
45.7761111,-111.1761111,belgrade
43.0116667,-88.2313889,waukesha
37.5913889,-80.5438889,union
47.250203,-88.333446,keweenaw peninsual
47.6105556,-122.1994444,bellevue
41.6022222,-72.9872222,wolcott
38.7133333,-77.7955556,warrenton
45.4563889,-123.8427778,tillamook(lees camp)
35.126413,33.429859,cyprus (mediterranean sea)
39.775847,-82.756289,bloom township
47.2233333,-117.0711111,tekoa
46.183333,-62.533333,georgetown (canada)
32.7152778,-117.1563889,san diego
55.923579,-4.155641,lenzie (uk/scotland)
42.5083333,-89.0316667,beloit
43.78444,-88.787868,kawashaway (sp?)
39.0508333,-74.7583333,stone harbor
39.8863889,-83.4483333,london
34.1866667,-118.4480556,van nuys
37.302163,-120.482968,south east merced
53.716667,-0.333333,hull (uk/england)
36.175,-115.1363889,las vegas
30.4391667,-97.6197222,pflugerville
47.2530556,-122.4430556,tacoma
47.6063889,-122.3308333,seattle
27.5908333,-80.3444444,south beach
